fecha,region,establecimiento,administracion,subsistema,regimen_control,tipo_poblacion,poblacion,sexo,atendidos
31/08/2024,Región Metropolitana,C.A.I.S. Melipilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,8
31/08/2024,Región Metropolitana,C.A.I.S. Santiago,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,9
31/08/2024,Región de Arica y Parinacota,C.A.I.S. Arica,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,64
31/08/2024,Región de Coquimbo,C.A.I.S. La Serena,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,10
31/08/2024,Región de Valparaíso,C.A.I.S. Valparaíso,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,153
31/08/2024,Región de Valparaíso,C.A.I.S. Los Andes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,20
31/08/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rancagua,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,75
31/08/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rengo,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,24
31/08/2024,Región del Maule,C.A.I.S. Linares,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,43
31/08/2024,Región del Maule,C.A.I.S. Talca,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,94
31/08/2024,Región del Biobío,C.A.I.S. Los Ángeles,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,18
31/08/2024,Región del Biobío,C.A.I.S. Concepción,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,21
31/08/2024,Región de la Araucanía,C.A.I.S. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,107
31/08/2024,Región de Los Ríos,C.A.I.S. Valdivia,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,13
31/08/2024,Región de Los Lagos,C.A.I.S. Puerto Montt,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,54
31/08/2024,Región de Magallanes y la Antártica Chilena,C.A.I.S. Punta Arenas,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,26
31/08/2024,Región Metropolitana,C.A.I.S. Melipilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,61
31/08/2024,Región Metropolitana,C.A.I.S. Santiago,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,12
31/08/2024,Región de Valparaíso,S.C. Isla de Pascua,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,5
31/08/2024,Región de Ñuble,C.D.P. Yungay,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,13
31/08/2024,Región de Valparaíso,C.A.I.S. Los Andes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,3
31/08/2024,Región de Los Ríos,C.A.I.S. Valdivia,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,3
31/08/2024,Región de Tarapacá,C.A.I.S. Iquique,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,2
31/08/2024,Región de Magallanes y la Antártica Chilena,C.A.I.S. Punta Arenas,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,2
31/08/2024,Región de Antofagasta,C.E.T. Antofagasta,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,12
31/08/2024,Región del Biobío,C.E.T. Concepción,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,4
31/08/2024,Región de Arica y Parinacota,C.E.T. Arica,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,7
31/08/2024,Región Metropolitana,C.E.T. Femenino Semiabierto Santiago,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,48
31/08/2024,Región del Maule,C.E.T. Talca,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,4
31/08/2024,Región de Valparaíso,C.E.T. C.P. Valparaíso,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,14
31/08/2024,Región del Biobío,C.E.T. Cañete,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,18
31/08/2024,Región de Los Lagos,C.E.T. Osorno,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,51
31/08/2024,Región de Magallanes y la Antártica Chilena,C.E.T. Punta Arenas,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,23
31/08/2024,Región de Los Ríos,C.E.T. Valdivia,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,32
31/08/2024,Región de Ñuble,C.E.T. Yungay,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,16
31/08/2024,Región de Antofagasta,C.E.T. Ojo Opache,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,16
31/08/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.E.T. Valle Verde,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,10
31/08/2024,Región de Tarapacá,C.E.T. Semiabierto Pozo Almonte,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,12
31/08/2024,Región Metropolitana,C.E.T. Metropolitano,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,29
31/08/2024,Región de Ñuble,C.E.T. San Carlos,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,13
31/08/2024,Región del Biobío,C.E.T. Concepción,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,25
31/08/2024,Región de Antofagasta,C.E.T. Antofagasta,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,35
31/08/2024,Región de Arica y Parinacota,C.E.T. Arica,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,33
31/08/2024,Región del Maule,C.E.T. Talca,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,46
31/08/2024,Región de la Araucanía,C.E.T. Victoria,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,19
31/08/2024,Región de la Araucanía,C.E.T. Angol,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,22
31/08/2024,Región de la Araucanía,C.E.T. Vilcún,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,27
31/08/2024,Región de Valparaíso,C.E.T. Putaendo,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,19
31/08/2024,Región de Valparaíso,C.E.T. Valparaíso,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,23
31/08/2024,Región de Valparaíso,C.E.T. C.P. Valparaíso,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Hombre,45
31/08/2024,Región Metropolitana,C.D.P. Talagante,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,9
31/08/2024,Región de Los Ríos,C.P. Valdivia,Concesionada,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,7
31/08/2024,Región de la Araucanía,C.C.P. Nueva Imperial,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,8
31/08/2024,Región de la Araucanía,C.D.P. Pitrufquén,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,10
31/08/2024,Región de Los Lagos,C.P. Puerto Montt,Concesionada,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,10
31/08/2024,Región de Los Lagos,C.C.P. Osorno,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,9
31/08/2024,Región de Coquimbo,C.D.P. Illapel,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,7
31/08/2024,Región Metropolitana,C.R.A. Manuel Rodríguez,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,13
31/08/2024,Región de Atacama,C.D.P. Vallenar,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,5
31/08/2024,Región de Atacama,C.C.P. Copiapó,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,5
31/08/2024,Región de la Araucanía,C.C.P. Collipulli,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,5
31/08/2024,Región de Los Lagos,C.D.P. Ancud,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,5
31/08/2024,Región de Magallanes y la Antártica Chilena,C.P. Punta Arenas,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,4
31/08/2024,Región del Libertador Bernardo O'Higgins,C.C.P. Santa Cruz,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,4
31/08/2024,Región de Ñuble,C.C.P. Chillán,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,4
31/08/2024,Región de Valparaíso,C.R.S. San Antonio,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,4
31/08/2024,Región del Maule,C.C.P. Cauquenes,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,4
31/08/2024,Región de Coquimbo,C.R.S. La Serena,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,4
31/08/2024,Región de Valparaíso,C.D.P. Limache,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,3
31/08/2024,Región del Biobío,C.D.P. Yumbel,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,3
31/08/2024,Región de Coquimbo,C.D.P. Ovalle,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,3
31/08/2024,Región de la Araucanía,C.C.P. Victoria,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,3
31/08/2024,Región de Valparaíso,C.R.S. Quillota,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,3
31/08/2024,Región de la Araucanía,C.D.P. Traiguén,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,3
31/08/2024,Región de Valparaíso,C.D.P. Casablanca,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,3
31/08/2024,Región de la Araucanía,C.C.P. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,3
31/08/2024,Región del Maule,C.D.P. Constitución,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,3
31/08/2024,Región de Valparaíso,C.C.P. Los Andes,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,3
31/08/2024,Región del Maule,C.C.P. Molina,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,3
31/08/2024,Región de Atacama,C.C.P. Copiapó,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,3
31/08/2024,Región del Maule,C.C.P. Curicó,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,3
31/08/2024,Región del Maule,C.C.P. Parral,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,3
31/08/2024,Región de Antofagasta,C.D.P. Tal Tal,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,3
31/08/2024,Región de Ñuble,C.C.P. Chillán,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,3
31/08/2024,Región de Tarapacá,C.C.P. Iquique,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,4
31/08/2024,Región de Ñuble,C.D.P. San Carlos,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,4
31/08/2024,Región de Atacama,C.C.P. Chañaral,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,4
31/08/2024,Región de Tarapacá,C.C.P. Iquique,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Mujer,5
31/08/2024,Región de Valparaíso,C.D.P. Quillota,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,5
31/08/2024,Región de Magallanes y la Antártica Chilena,C.P. Punta Arenas,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,5
31/08/2024,Región del Libertador Bernardo O'Higgins,C.C.P. Santa Cruz,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,5
31/08/2024,Región Metropolitana,C.D.P. Puente Alto,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,11
31/08/2024,Región Metropolitana,C.D.P. Santiago Sur,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,12
31/08/2024,Región de Valparaíso,C.C.P. San Felipe,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,6
31/08/2024,Región del Maule,C.C.P. Talca,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,6
31/08/2024,Región de la Araucanía,C.D.P. Villarrica,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,9
31/08/2024,Región Metropolitana,C.C.P. Colina II,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,7
31/08/2024,Región de Valparaíso,C.P. Valparaíso,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,7
31/08/2024,Región Metropolitana,C.R.A. Manuel Rodríguez,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,17
31/08/2024,Región Metropolitana,C.C.P. Colina I,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,26
31/08/2024,Región del Libertador Bernardo O'Higgins,C.C.P. Rengo,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,6
31/08/2024,Región del Libertador Bernardo O'Higgins,C.D.P. Peumo,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,10
31/08/2024,Región de Los Ríos,C.E.T. Valdivia,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,2
31/08/2024,Región de Ñuble,C.E.T. San Carlos,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,2
31/08/2024,Región del Maule,C.C.P. Cauquenes,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,2
31/08/2024,Región de la Araucanía,C.D.P. Pitrufquén,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,2
31/08/2024,Región de Antofagasta,C.D.P. Tocopilla,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,2
31/08/2024,Región de Arica y Parinacota,C.P. Arica,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,2
31/08/2024,Región Metropolitana,C.P.F. Santiago,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Mujer,2
31/08/2024,Región de Los Lagos,C.C.P. Osorno,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,2
31/08/2024,Región de la Araucanía,C.D.P. Curacautín,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,2
31/08/2024,Región de Antofagasta,C.P.F. Antofagasta,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Mujer,2
31/08/2024,Región Metropolitana,C.E.T. Metropolitano,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,2
31/08/2024,Región de Valparaíso,C.D.P. Casablanca,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,2
31/08/2024,Región de Valparaíso,C.D.P. Limache,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,2
31/08/2024,Región de la Araucanía,C.P.F. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Mujer,2
31/08/2024,Región de Coquimbo,C.D.P. Ovalle,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Mujer,2
31/08/2024,Región del Maule,C.D.P. Chanco,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,2
31/08/2024,Región de la Araucanía,C.D.P. Angol,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,2
31/08/2024,Región de la Araucanía,C.D.P. Villarrica,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,2
31/08/2024,Región de Los Lagos,C.D.P. Castro,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,2
31/08/2024,Región de Los Lagos,C.D.P. Río Negro,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,2
31/08/2024,Región de Coquimbo,C.D.P. Vicuña,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,2
31/08/2024,Región de Los Lagos,C.D.P. Maullín,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,2
31/08/2024,Región de la Araucanía,C.C.P. Lautaro,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,2
31/08/2024,Región de Atacama,C.A.I.S. Copiapo,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,2
31/08/2024,Región Metropolitana,C.A.I.S. Melipilla,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,2
31/08/2024,Región de la Araucanía,C.C.P. Nueva Imperial,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,2
31/08/2024,Región de Coquimbo,C.D.P. Illapel,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,2
31/08/2024,Región Metropolitana,C.E.T. Metropolitano,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,2
31/08/2024,Región de Ñuble,C.D.P. Quirihue,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,2
31/08/2024,Región de Valparaíso,C.D.P. Limache,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,2
31/08/2024,Región de Los Lagos,C.D.P. Ancud,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,2
31/08/2024,Región del Biobío,C.D.P. Arauco,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,2
31/08/2024,Región del Biobío,C.D.P. Yumbel,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,2
31/08/2024,Región de la Araucanía,C.D.P. Pitrufquén,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,2
31/08/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.A.I.S. Coyhaique,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,3
31/08/2024,Región Metropolitana,C.A.I.S. Puente Alto,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,3
31/08/2024,Región de Los Ríos,C.A.I.S. Valdivia,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,3
31/08/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rengo,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,3
31/08/2024,Región de Ñuble,C.D.P. San Carlos,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,3
31/08/2024,Región de Ñuble,C.D.P. Yungay,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,3
31/08/2024,Región del Maule,C.C.P. Curicó,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,4
31/08/2024,Región de Valparaíso,C.C.P. San Antonio,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,4
31/08/2024,Región de Los Ríos,C.D.P. La Unión,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,4
31/08/2024,Región de Magallanes y la Antártica Chilena,C.A.I.S. Punta Arenas,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,4
31/08/2024,Región de Valparaíso,C.A.I.S. Los Andes,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,4
31/08/2024,Región de Ñuble,C.A.I.S. Chillán,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,4
31/08/2024,Región de la Araucanía,C.A.I.S. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,4
31/08/2024,Región de la Araucanía,C.D.P. Angol,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,4
31/08/2024,Región de Tarapacá,C.A.I.S. Iquique,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Mujer,23
